aws_paymentcryptography_key AWS::PaymentCryptography::Key
aws_pinpoint_adm_channel AWS::Pinpoint::ADMChannel
aws_pinpoint_apns_channel AWS::Pinpoint::APNSChannel
aws_pinpoint_apns_sandbox_channel AWS::Pinpoint::APNSSandboxChannel
aws_pinpoint_apns_voip_channel AWS::Pinpoint::APNSVoipChannel
aws_pinpoint_apns_voip_sandbox_channel AWS::Pinpoint::APNSVoipSandboxChannel
aws_pinpoint_app AWS::Pinpoint::App
aws_pinpoint_baidu_channel AWS::Pinpoint::BaiduChannel
aws_pinpoint_email_channel AWS::Pinpoint::EmailChannel
aws_pinpoint_email_template AWS::Pinpoint::EmailTemplate
aws_pinpoint_event_stream AWS::Pinpoint::EventStream
aws_pinpoint_gcm_channel AWS::Pinpoint::GCMChannel
aws_pinpoint_sms_channel AWS::Pinpoint::SMSChannel
aws_pipes_pipe AWS::Pipes::Pipe
aws_qbusiness_application AWS::QBusiness::Application
aws_qldb_ledger AWS::QLDB::Ledger
aws_qldb_stream AWS::QLDB::Stream
aws_quicksight_analysis AWS::QuickSight::Analysis
aws_quicksight_dashboard AWS::QuickSight::Dashboard
aws_quicksight_data_set AWS::QuickSight::DataSet
aws_quicksight_data_source AWS::QuickSight::DataSource
aws_quicksight_folder AWS::QuickSight::Folder
aws_quicksight_refresh_schedule AWS::QuickSight::RefreshSchedule
aws_quicksight_template AWS::QuickSight::Template
aws_quicksight_theme AWS::QuickSight::Theme
aws_quicksight_vpc_connection AWS::QuickSight::VPCConnection
aws_ram_resource_share AWS::RAM::ResourceShare
aws_rbin_rule AWS::Rbin::Rule
aws_rds_custom_db_engine_version AWS::RDS::CustomDBEngineVersion
aws_rds_global_cluster AWS::RDS::GlobalCluster
aws_rds_integration AWS::RDS::Integration
aws_redshift_cluster AWS::Redshift::Cluster
aws_redshift_endpoint_access AWS::Redshift::EndpointAccess
aws_redshift_endpoint_authorization AWS::Redshift::EndpointAuthorization
aws_redshift_event_subscription AWS::Redshift::EventSubscription
aws_redshift_integration AWS::Redshift::Integration
aws_redshift_scheduled_action AWS::Redshift::ScheduledAction
aws_redshiftserverless_namespace AWS::RedshiftServerless::Namespace
aws_redshiftserverless_workgroup AWS::RedshiftServerless::Workgroup
aws_rekognition_collection AWS::Rekognition::Collection
aws_rekognition_project AWS::Rekognition::Project
aws_rekognition_stream_processor AWS::Rekognition::StreamProcessor
aws_resiliencehub_resiliency_policy AWS::ResilienceHub::ResiliencyPolicy
aws_resourceexplorer2_index AWS::ResourceExplorer2::Index
aws_resourceexplorer2_view AWS::ResourceExplorer2::View
aws_resourcegroups_group AWS::ResourceGroups::Group
aws_rolesanywhere_profile AWS::RolesAnywhere::Profile
aws_rolesanywhere_trust_anchor AWS::RolesAnywhere::TrustAnchor
aws_route53_cidr_collection AWS::Route53::CidrCollection
aws_route53_health_check AWS::Route53::HealthCheck
aws_route53_key_signing_key AWS::Route53::KeySigningKey
aws_route53_resolver_firewall_domain_list AWS::Route53Resolver::FirewallDomainList
aws_route53_resolver_firewall_rule_group AWS::Route53Resolver::FirewallRuleGroup
aws_route53_resolver_firewall_rule_group_association AWS::Route53Resolver::FirewallRuleGroupAssociation
aws_route53profiles_profile AWS::Route53Profiles::Profile
aws_route53recoveryreadiness_cell AWS::Route53RecoveryReadiness::Cell
aws_route53recoveryreadiness_readiness_check AWS::Route53RecoveryReadiness::ReadinessCheck
aws_route53recoveryreadiness_recovery_group AWS::Route53RecoveryReadiness::RecoveryGroup
aws_route53recoveryreadiness_resource_set AWS::Route53RecoveryReadiness::ResourceSet
aws_rum_app_monitor AWS::RUM::AppMonitor
aws_s3_access_point AWS::S3::AccessPoint
aws_s3_bucket AWS::S3::Bucket
aws_s3_bucket_policy AWS::S3::BucketPolicy
aws_s3outposts_endpoint AWS::S3Outposts::Endpoint
aws_s3tables_table_bucket AWS::S3Tables::TableBucket
aws_s3tables_table_bucket_policy AWS::S3Tables::TableBucketPolicy
aws_sagemaker_app AWS::SageMaker::App
aws_sagemaker_app_image_config AWS::SageMaker::AppImageConfig
aws_sagemaker_code_repository AWS::SageMaker::CodeRepository
aws_sagemaker_data_quality_job_definition AWS::SageMaker::DataQualityJobDefinition
aws_sagemaker_device AWS::SageMaker::Device
aws_sagemaker_device_fleet AWS::SageMaker::DeviceFleet
aws_sagemaker_domain AWS::SageMaker::Domain
aws_sagemaker_endpoint AWS::SageMaker::Endpoint
aws_sagemaker_feature_group AWS::SageMaker::FeatureGroup
aws_sagemaker_image AWS::SageMaker::Image
aws_sagemaker_image_version AWS::SageMaker::ImageVersion
aws_sagemaker_mlflow_tracking_server AWS::SageMaker::MlflowTrackingServer
aws_sagemaker_model AWS::SageMaker::Model
aws_sagemaker_model_package_group AWS::SageMaker::ModelPackageGroup
aws_sagemaker_monitoring_schedule AWS::SageMaker::MonitoringSchedule
aws_sagemaker_notebook_instance AWS::SageMaker::NotebookInstance
aws_sagemaker_pipeline AWS::SageMaker::Pipeline
aws_sagemaker_project AWS::SageMaker::Project
aws_sagemaker_space AWS::SageMaker::Space
aws_sagemaker_studio_lifecycle_config AWS::SageMaker::StudioLifecycleConfig
aws_sagemaker_user_profile AWS::SageMaker::UserProfile
aws_sagemaker_workteam AWS::SageMaker::Workteam
aws_scheduler_schedule AWS::Scheduler::Schedule
aws_scheduler_schedule_group AWS::Scheduler::ScheduleGroup
aws_secretsmanager_secret AWS::SecretsManager::Secret
aws_securityhub_automation_rule AWS::SecurityHub::AutomationRule
aws_securityhub_configuration_policy AWS::SecurityHub::ConfigurationPolicy
aws_securityhub_finding_aggregator AWS::SecurityHub::FindingAggregator
aws_securityhub_insight AWS::SecurityHub::Insight
aws_securityhub_organization_configuration AWS::SecurityHub::OrganizationConfiguration
aws_securityhub_product_subscription AWS::SecurityHub::ProductSubscription
aws_securitylake_aws_log_source AWS::SecurityLake::AwsLogSource
aws_securitylake_data_lake AWS::SecurityLake::DataLake
aws_securitylake_subscriber AWS::SecurityLake::Subscriber
aws_securitylake_subscriber_notification AWS::SecurityLake::SubscriberNotification
aws_service_discovery_http_namespace AWS::ServiceDiscovery::HttpNamespace
aws_service_discovery_instance AWS::ServiceDiscovery::Instance
aws_service_discovery_private_dns_namespace AWS::ServiceDiscovery::PrivateDnsNamespace
aws_service_discovery_public_dns_namespace AWS::ServiceDiscovery::PublicDnsNamespace
aws_service_discovery_service AWS::ServiceDiscovery::Service
aws_servicecatalog_portfolio AWS::ServiceCatalog::Portfolio
aws_servicecatalog_portfolio_share AWS::ServiceCatalog::PortfolioShare
aws_servicecatalog_service_action AWS::ServiceCatalog::ServiceAction
aws_servicecatalog_tag_option AWS::ServiceCatalog::TagOption
aws_servicecatalogappregistry_application AWS::ServiceCatalogAppRegistry::Application
aws_servicecatalogappregistry_attribute_group AWS::ServiceCatalogAppRegistry::AttributeGroup
aws_servicecatalogappregistry_attribute_group_association AWS::ServiceCatalogAppRegistry::AttributeGroupAssociation
aws_ses_configuration_set AWS::SES::ConfigurationSet
aws_ses_email_identity AWS::SES::EmailIdentity
aws_ses_receipt_filter AWS::SES::ReceiptFilter
aws_ses_receipt_rule AWS::SES::ReceiptRule
aws_ses_receipt_rule_set AWS::SES::ReceiptRuleSet
aws_ses_template AWS::SES::Template
aws_sesv2_configuration_set AWS::SES::ConfigurationSet
aws_sesv2_configuration_set_event_destination AWS::SES::ConfigurationSetEventDestination
aws_sesv2_contact_list AWS::SES::ContactList
aws_sesv2_dedicated_ip_pool AWS::SES::DedicatedIpPool
aws_sesv2_email_identity AWS::SES::EmailIdentity
aws_shield_proactive_engagement AWS::Shield::ProactiveEngagement
aws_shield_protection AWS::Shield::Protection
aws_shield_protection_group AWS::Shield::ProtectionGroup
aws_signer_signing_profile AWS::Signer::SigningProfile
aws_sns_topic AWS::SNS::Topic
aws_sns_topic_policy AWS::SNS::TopicPolicy
aws_sqs_queue AWS::SQS::Queue
aws_sqs_queue_policy AWS::SQS::QueuePolicy
aws_ssm_association AWS::SSM::Association
aws_ssm_document AWS::SSM::Document
aws_ssm_maintenance_window AWS::SSM::MaintenanceWindow
aws_ssm_maintenance_window_target AWS::SSM::MaintenanceWindowTarget
aws_ssm_maintenance_window_task AWS::SSM::MaintenanceWindowTask
aws_ssm_parameter AWS::SSM::Parameter
aws_ssm_patch_baseline AWS::SSM::PatchBaseline
aws_ssm_resource_data_sync AWS::SSM::ResourceDataSync
aws_ssmcontacts_contact AWS::SSMContacts::Contact
aws_ssmcontacts_contact_channel AWS::SSMContacts::ContactChannel
aws_ssmcontacts_plan AWS::SSMContacts::Plan
aws_ssmcontacts_rotation AWS::SSMContacts::Rotation
aws_ssmincidents_replication_set AWS::SSMIncidents::ReplicationSet
aws_ssmincidents_response_plan AWS::SSMIncidents::ResponsePlan
aws_ssmquicksetup_configuration_manager AWS::SSMQuickSetup::ConfigurationManager
aws_ssoadmin_application AWS::SSO::Application
aws_ssoadmin_application_assignment AWS::SSO::ApplicationAssignment
aws_ssoadmin_permission_set AWS::SSO::PermissionSet
aws_synthetics_canary AWS::Synthetics::Canary
aws_synthetics_group AWS::Synthetics::Group
aws_transfer_agreement AWS::Transfer::Agreement
aws_transfer_certificate AWS::Transfer::Certificate
aws_transfer_connector AWS::Transfer::Connector
aws_transfer_profile AWS::Transfer::Profile
aws_transfer_server AWS::Transfer::Server
aws_transfer_user AWS::Transfer::User
aws_transfer_workflow AWS::Transfer::Workflow
aws_verifiedpermissions_identity_source AWS::VerifiedPermissions::IdentitySource
aws_verifiedpermissions_policy AWS::VerifiedPermissions::Policy
aws_verifiedpermissions_policy_store AWS::VerifiedPermissions::PolicyStore
aws_verifiedpermissions_policy_template AWS::VerifiedPermissions::PolicyTemplate
aws_vpc_dhcp_options AWS::EC2::DHCPOptions
aws_vpc_ipam AWS::EC2::IPAM
aws_vpc_ipam_pool AWS::EC2::IPAMPool
aws_vpc_ipam_pool_cidr AWS::EC2::IPAMPoolCidr
aws_vpc_ipam_resource_discovery AWS::EC2::IPAMResourceDiscovery
aws_vpc_ipam_resource_discovery_association AWS::EC2::IPAMResourceDiscoveryAssociation
aws_vpc_ipam_scope AWS::EC2::IPAMScope
aws_vpc_network_performance_metric_subscription AWS::EC2::NetworkPerformanceMetricSubscription
aws_vpc_security_group_vpc_association AWS::EC2::SecurityGroupVpcAssociation
aws_vpclattice_access_log_subscription AWS::VpcLattice::AccessLogSubscription
aws_vpclattice_auth_policy AWS::VpcLattice::AuthPolicy
aws_vpclattice_listener AWS::VpcLattice::Listener
aws_vpclattice_resource_configuration AWS::VpcLattice::ResourceConfiguration
aws_vpclattice_resource_gateway AWS::VpcLattice::ResourceGateway
aws_vpclattice_resource_policy AWS::VpcLattice::ResourcePolicy
aws_vpclattice_service AWS::VpcLattice::Service
aws_vpclattice_service_network AWS::VpcLattice::ServiceNetwork
aws_vpclattice_service_network_resource_association AWS::VpcLattice::ServiceNetworkResourceAssociation
aws_vpclattice_service_network_service_association AWS::VpcLattice::ServiceNetworkServiceAssociation
aws_vpclattice_service_network_vpc_association AWS::VpcLattice::ServiceNetworkVpcAssociation
aws_vpclattice_target_group AWS::VpcLattice::TargetGroup
aws_waf_byte_match_set AWS::WAF::ByteMatchSet
aws_waf_ipset AWS::WAF::IPSet
aws_waf_rule AWS::WAF::Rule
aws_waf_size_constraint_set AWS::WAF::SizeConstraintSet
aws_waf_sql_injection_match_set AWS::WAF::SqlInjectionMatchSet
aws_waf_web_acl AWS::WAF::WebACL
aws_waf_xss_match_set AWS::WAF::XssMatchSet
aws_wafregional_byte_match_set AWS::WAFRegional::ByteMatchSet
aws_wafregional_geo_match_set AWS::WAFRegional::GeoMatchSet
aws_wafregional_ipset AWS::WAFRegional::IPSet
aws_wafregional_rate_based_rule AWS::WAFRegional::RateBasedRule
aws_wafregional_regex_pattern_set AWS::WAFRegional::RegexPatternSet
aws_wafregional_rule AWS::WAFRegional::Rule
aws_wafregional_size_constraint_set AWS::WAFRegional::SizeConstraintSet
aws_wafregional_sql_injection_match_set AWS::WAFRegional::SqlInjectionMatchSet
aws_wafregional_web_acl AWS::WAFRegional::WebACL
aws_wafregional_web_acl_association AWS::WAFRegional::WebACLAssociation
aws_wafregional_xss_match_set AWS::WAFRegional::XssMatchSet
aws_wafv2_ip_set AWS::WAFv2::IPSet
aws_wafv2_regex_pattern_set AWS::WAFv2::RegexPatternSet
aws_wafv2_rule_group AWS::WAFv2::RuleGroup
aws_wafv2_web_acl AWS::WAFv2::WebACL
aws_wafv2_web_acl_association AWS::WAFv2::WebACLAssociation
aws_workspaces_connection_alias AWS::WorkSpaces::ConnectionAlias
aws_workspaces_workspace AWS::WorkSpaces::Workspace
aws_xray_group AWS::XRay::Group
aws_xray_resource_policy AWS::XRay::ResourcePolicy
aws_xray_sampling_rule AWS::XRay::SamplingRule
